senid,sentence,intent,sampling_strategy,confidence
885356,Bảo hàng ntn c,query_knowledge_base,,0
885357,Nôi này dùng từ mấy đ n mấy tuổi là dc ah,query_knowledge_base,,0
885358,Nặng kg ko sh,query_knowledge_base,,0
885359,với 1 xe đẩy màu xanh như này nữa,query_knowledge_base,,0
885360,Kích thước nôi bao nhiu vậy b,query_knowledge_base,,0
885361,Có con ngựa bập bênh k b nhỉ,query_knowledge_base,,0
885362,báo mình giá cái số 3,query_knowledge_base,,0
885363,cậu oi xe đẩy đó hãng nào th có mẹ đang hỏi tớ mà tớ ko bít,query_knowledge_base,,0
885364,Sz bn bạn,query_knowledge_base,,0
885365,bộ gh ,query_knowledge_base,,0
885366,Mình muốn đặt chậu tắm màu xanh,query_knowledge_base,,0
885367,Be nha e dang tap dung neu be dua vao thanh quay dung thi co chac chan k ạ,query_knowledge_base,,0
885368,hộp đồ chơi,query_knowledge_base,,0
885369,kem đánh răng,query_knowledge_base,,0
885370,dập núm,query_knowledge_base,,0
885371,đồ sơ sinh,query_knowledge_base,,0
885372,gh tắm,query_knowledge_base,,0
885373,nắp bình,query_knowledge_base,,0
885374,tâ m,query_knowledge_base,,0
885375,xe bí ngô,query_knowledge_base,,0
885376,chi u xe đẩy,query_knowledge_base,,0
885377,nước nào ạ,query_knowledge_base,,0
885378,cho mình xin link shoppe để giảm giá ship do mình ở tận trong nam,query_knowledge_base,,0
885379,Ok b th b ship cho mình 1 cửa và 1 nối chữ y trước nha,query_knowledge_base,,0
885380,xe của hãng nào vậy shop,query_knowledge_base,,0
885381,bh 3 tháng được k sh,query_knowledge_base,,0
885382,bóng lục lạc,query_knowledge_base,,0
885383,set xe đẩy gh ,query_knowledge_base,,0
885384,Tớ muốn lấy cái bể bơi đứng b ơi,query_knowledge_base,,0
885385,Từng size giá ntn vậy b,query_knowledge_base,,0
885386,lấy dáy tai,query_knowledge_base,,0
885387,quầy đồ chơi,query_knowledge_base,,0
885388,kem dưỡng ẩm,query_knowledge_base,,0
885389,gặm nướu,query_knowledge_base,,0
885390,phấn rôm,query_knowledge_base,,0
885391,nhà lều,query_knowledge_base,,0
885392,Shop cho e xem cái xe màu xám đen và màu đen đc k,query_knowledge_base,,0
885393,shop cho minh hỏi nôi này xuất xứ o đâu ạ,query_knowledge_base,,0
885394,xích đu,query_knowledge_base,,0
885395,bông tắm,query_knowledge_base,,0
885396,gh này làm bằng chất liệu gì,query_knowledge_base,,0
885397,1 gh vac 1 thảm loại hơn 400k đó ạ,query_knowledge_base,,0
885398,hàng nước nào,query_knowledge_base,,0
885399,c oi nôi e bé tầm bnhii zay,query_knowledge_base,,0
885400,kiện bể bơi,query_knowledge_base,,0
885401,Shop ơi bể bơi có hàng chưa ạ,query_knowledge_base,,0
885402,cho hỏi xuất xứ luôn ạ,query_knowledge_base,,0
885403,Shop cho minh joi xe nay may tuoi thi dung dc aj,query_knowledge_base,,0
885404,gối sản xuất từ đâu ak,query_knowledge_base,,0
885405,có bảo hành không bạn,query_knowledge_base,,0
885406,Shop ơi cho e hỏi giá bộ này ạ,query_knowledge_base,,0
885407,Có shoppe k ạ,query_knowledge_base,,0
885408,teknum là của nước nào sx vậy b,query_knowledge_base,,0
885409,gh nhìn nặng ph t shop nhỉ,query_knowledge_base,,0
885410,Cho t 1 túi này b,query_knowledge_base,,0
885411,Cái size S góc tròn,query_knowledge_base,,0
885412,bộ cầu trượt xích đu liên hoàn,query_knowledge_base,,0
885413,xe 3 giai đọan,query_knowledge_base,,0
885414,chổi cọ,query_knowledge_base,,0
885415,gh tựa,query_knowledge_base,,0
885416,hộp chia sữa,query_knowledge_base,,0
885417,sữa dưỡng,query_knowledge_base,,0
885418,b ơi cho t hỏi chút t chưa lấy gh vì muốn qua tận nơi t muốn mua gh rung hoặc nôi cho bé thêm bé nhà t 7 tháng r nhưng ngủ giấc r ngắn toàn b trên tay mới ngủ h bé hơn 8kg r t định thử mua nôi r đặt ch độ rung xem con có ngủ đc ko,query_knowledge_base,,0
885419,thang hỗ trợ,query_knowledge_base,,0
885420,chieu rong ghe vao khoang 40 centimet nhi,query_knowledge_base,,0
885421,Gh mAstela bên mình có mẫu như nào b,query_knowledge_base,,0
885422,hộp trang điểm,query_knowledge_base,,0
885423,E quên Thanh chắn làm bằng chất liệu gì chị nhỉ,query_knowledge_base,,0
885424,máy dũa móng,query_knowledge_base,,0
885425,gh dê nhỏ,query_knowledge_base,,0
885426,Tecknum 2017 í,query_knowledge_base,,0
885427,võng dỡ,query_knowledge_base,,0
885428,cho mình hỏi chất liệu thảm này ạ,query_knowledge_base,,0
885429,Mẫu này vẫn còn chứ sh ơi,query_knowledge_base,,0
885430,Shop cho mình xin giá các sản phẩm này với,query_knowledge_base,,0
885431,hàng sản xuất tại đâu ạ,query_knowledge_base,,0
885432,bộ cánh,query_knowledge_base,,0
885433,cho minh xem hinh xe loai 1790,query_knowledge_base,,0
885434,gh sx tại đâu s,query_knowledge_base,,0
885435,Có đg link ko,query_knowledge_base,,0
885436,Cho mình hỏi thêm về chất liệu của bàn và gh là bằng nhựa hả shop Phí ship vào hcm bn vậy shop,query_knowledge_base,,0
885437,cho mink link mua thanh chan giuong mastela minh mua 3 thanh chắn giuong và 1 bể bơi,query_knowledge_base,,0
885438,b gửi giúp ảnh dc ko,query_knowledge_base,,0
885439,Có cái gì cho anh 6t ko b,query_knowledge_base,,0
885440,Có ảnh ko s,query_knowledge_base,,0
885441,hàng sx tại việt nam hả b,query_knowledge_base,,0
885442,bạn cho mình xem thảm luôn,query_knowledge_base,,0
885443,Cho e hỏi balo này bao nhiêu vậy c,query_knowledge_base,,0
885444,Nặng bn kg,query_knowledge_base,,0
885445,kem hăm,query_knowledge_base,,0
885446,chăm sóc răng,query_knowledge_base,,0
885447,cái này cồng kềnh ko,query_knowledge_base,,0
885448,binh uong nước,query_knowledge_base,,0
885449,xuất xứ đâu hả b,query_knowledge_base,,0
885450,bấm móng tay,query_knowledge_base,,0
885451,gh tròn,query_knowledge_base,,0
885452,tủ úp bình,query_knowledge_base,,0
885453,mũ gội đầu,query_knowledge_base,,0
885454,tủ đồ chơi,query_knowledge_base,,0
885455,Cún có màu hồng ko shop,query_knowledge_base,,0
885456,tăm bông,query_knowledge_base,,0
885457,Chốt đặt Toy House size L 2 900k trắng ghi cửa xanh vs cánh 450k xanh tặng thảm 1m8 2m và 100 bóng pastel,query_knowledge_base,,0
885458,chị ơi bên chị còn xe tập đi cho bé ko ạ,query_knowledge_base,,0
885459,chia thức ăn,query_knowledge_base,,0
885460,Size M van con pk shop,query_knowledge_base,,0
885461,e còn mầu gì,query_knowledge_base,,0
885462,Sp này có trên tiki k b,query_knowledge_base,,0
885463,Cái sách vải bên mình chỉ có 1 mẫu thôi ạ,query_knowledge_base,,0
885464,Xe beleco bn ak shop,query_knowledge_base,,0
885465,nôi này sản xuất tại trung quốc hả bạn,query_knowledge_base,,0
885466,Xe màu xám giá bao nhiêu ,query_knowledge_base,,0
885467,shop cho mình xin link shopee đặt bô cá keo kiza hồng với,query_knowledge_base,,0
885468,Shop cho e link của cái máy tiệt trùng và hâm sữa của beurer với baby moov e nằm tham khảo xem nó th nào Để e chọn giữa mấy loại,query_knowledge_base,,0
885469,trên shoope ko tìm dc sp nôi rung này,query_knowledge_base,,0
885470,xuất xứ đâu e,query_knowledge_base,,0
885471,minh muốn tìm quây cũi nhựa,query_knowledge_base,,0
885472,tư vấn giúp t cái nôi hoặc cũi t cần nôi có chức năng đung đưa nghe nhạc và kê đc sát giường vs bme,query_knowledge_base,,0
885473,Dạ shop gửi e cái màu này nha,query_knowledge_base,,0
885474,đồ chơi hỗ trợ học tập,query_knowledge_base,,0
885475,c ơi hàng này là của nước nào hả chị,query_knowledge_base,,0
885476,Shop ơi mình muốn mua xe đẩy cho bé tầm giá trung bình,query_knowledge_base,,0
885477,Vậy shop cho mình 1 bé cú nhé ạ,query_knowledge_base,,0
885478,vs lại gh ô tô zacaros có xài dc cho bé 2 tháng tuổi cổ chưa cứng ko b,query_knowledge_base,,0
885479,máy của hãng nào,query_knowledge_base,,0
885480,Vâng c Vẫn chưa về màu navy ạ,query_knowledge_base,,0
885481,cầu trượt xích đu này có giảm 1000k trên giá niêm y t k ạ,query_knowledge_base,,0
885482,màu phía ngoài cùng í ạ,query_knowledge_base,,0
885483,xe vovo traveling giá ntn ah,query_knowledge_base,,0
885484,lấy màu nay nha shop,query_knowledge_base,,0
885485,Ok ạ À cái đó bao nhiêu kg ạ,query_knowledge_base,,0
885486,e lấy thảm 1 5 x1 8m nhé,query_knowledge_base,,0
885487,Cho mình hỏi thanh chắn giường bên shop ko có 2m2 ạ,query_knowledge_base,,0
885488,bên mình có nôi vải đa năng valdera 02 ko ạ,query_knowledge_base,,0
885489,móc treo,query_knowledge_base,,0
885490,Hình b gửi là size M hay S ak b,query_knowledge_base,,0
885491,vẫn còn km 15 phải không bạn,query_knowledge_base,,0
885492,cho mình xin hình xe đẩy vovo 1 chiều,query_knowledge_base,,0
885493,bộ quây gồm xích đu và cầu trượt giá nhiêu em,query_knowledge_base,,0
885494,gh rung,query_knowledge_base,,0
885495,cho t xin lại ảnh thật b nhé,query_knowledge_base,,0
885496,chất liệu xpe không phải silicon đúng k,query_knowledge_base,,0
885497,shop ơi cho mình hỏi voi này là nhập khẩu từ nước nào ạ,query_knowledge_base,,0
885498,bô,query_knowledge_base,,0
885499,B ơi cái thảm hàn quốc đang sale có hình đường phố kiểu oto ko,query_knowledge_base,,0
885500,của hãng nào hàng chính hãng chứ ạ,query_knowledge_base,,0
885501,chậu,query_knowledge_base,,0
885502,bình sữa,query_knowledge_base,,0
885503,Ship em 1 tu trắng cao nha,query_knowledge_base,,0
885504,bộ rối ngón tay,query_knowledge_base,,0
885505,Bể bơi dophil giá đỡ bằng nhựa hay kim loại ạ,query_knowledge_base,,0
885506,Chất liệu thú này là j vậy ạ,query_knowledge_base,,0
885507,gh ăn dặm này ngồi đc tới mấy tuổi b,query_knowledge_base,,0
885508,túi ăn,query_knowledge_base,,0
885509,Cho e lấy gh này mùa xanh với ạ,query_knowledge_base,,0
885510,của nước nào b,query_knowledge_base,,0
885511,mình muốn hỏi bể dựng á bạn của hãng nào vậy ạ,query_knowledge_base,,0
885512,kich thuoc dong mo cua ghe,query_knowledge_base,,0
885513,còn màu xanh k bạn,query_knowledge_base,,0
885514,Cho mình xin giá shop oi,query_knowledge_base,,0
885515,hàng này dc sản xuất ở trung quốc hay hàn quốc hả bạn,query_knowledge_base,,0
885516,nó của nước nào vâyh,query_knowledge_base,,0
885517,báo giá nha dhop,query_knowledge_base,,0
885518,Shop ơi gửi hình tớ chọn màu với,query_knowledge_base,,0
885519,hàng của nước nào nữa ạ,query_knowledge_base,,0
885520,Ko có ưu đãi j ạ,query_knowledge_base,,0
885521,hàng chính hãng lun hả shop,query_knowledge_base,,0
885522,Có shopee k ah,query_knowledge_base,,0
885523,tha m vuông co n như ng ha ng na o,query_knowledge_base,,0
885524,trọng lượng của xe là bn cân ạ,query_knowledge_base,,0
885525,nước xả,query_knowledge_base,,0
885526,Giá bthuong bn,query_knowledge_base,,0
885527,và 2 thú nhún màu trắng và đỏ nhé,query_knowledge_base,,0
885528,gửi mình cân nặng của gh ô tô every stask about age s,query_knowledge_base,,0
885529,b có ảnh nào để xích đu cầu trượt trong sz m ko b,query_knowledge_base,,0
885530,Mau nay gia bao nhieu vay shop ah,query_knowledge_base,,0
885531,ah gh rung mastela bên bạn còn màu hồng k vậy,query_knowledge_base,,0
885532,trông dáng nó giống cái của hãng nào cậu,query_knowledge_base,,0
885533,Shop ơi m muốn mua thảm và quây bóng nhựa cho bé,query_knowledge_base,,0
885534,Của mẫu này à,query_knowledge_base,,0
885535,Ý mình là chất liệu,query_knowledge_base,,0
885536,Cái chỗ bằng nhựa mềm hay cứng ạ,query_knowledge_base,,0
885537,cau oi cun iwaya bn do cau,query_knowledge_base,,0
885538,hàng của nước nào dhop,query_knowledge_base,,0
885539,Cho tớ cái này nha,query_knowledge_base,,0
885540,Shop nhà mình còn mẫu này ko ah,query_knowledge_base,,0
885541,gh đa năng,query_knowledge_base,,0
885542,K còn xanh nc biển nayd hả v,query_knowledge_base,,0
885543,tủ nhựa,query_knowledge_base,,0
885544,ai sx b,query_knowledge_base,,0
885545,ak thảm chữ cái là loại màu trắng hả b,query_knowledge_base,,0
885546,Nôi này bn ạ shop,query_knowledge_base,,0
885547,Th m lấy cái phao xanh vs cái phao đeo cổ nha,query_knowledge_base,,0
885548,trợ ti,query_knowledge_base,,0
885549,bịt ổ điện,query_knowledge_base,,0
885550,cả cái nôi này nữa bn,query_knowledge_base,,0
885551,Uh m muốn hỏi thanh chắn giường 2 mi ng 2m vs 1 mi ng 1m8,query_knowledge_base,,0
885552,sách,query_knowledge_base,,0
885553,thú nhún,query_knowledge_base,,0
885554,hàng của nước nào b,query_knowledge_base,,0
885555,Bé sơ sinh dùng dc k ạ,query_knowledge_base,,0
885556,phơi bình sữa,query_knowledge_base,,0
885557,M mua gh ăn dặm k phải gh rung,query_knowledge_base,,0
885558,Bên bạn còn màu đỏ ko bạn,query_knowledge_base,,0
885559,của hãng nào v,query_knowledge_base,,0
885560,Giá là bao tiền ạ,query_knowledge_base,,0
885561,máy hút mũi,query_knowledge_base,,0
885562,mình hỏi giá mà ,query_knowledge_base,,0
885563,xe chòi chân,query_knowledge_base,,0
885564,màn,query_knowledge_base,,0
885565,Co mấy màu E mun mua ạ,query_knowledge_base,,0
885566,đá kho,query_knowledge_base,,0
885567,đai,query_knowledge_base,,0
885568,xe tập đi,query_knowledge_base,,0
885569,bàn,query_knowledge_base,,0
885570,balo,query_knowledge_base,,0
885571,máy pha sữa,query_knowledge_base,,0
885572,xuất xứ pha sữa tiny baby là nước nào shop ơi,query_knowledge_base,,0
885573,máy hút sữa,query_knowledge_base,,0
885574,Be mấy tuổi ngôi vừa ạ,query_knowledge_base,,0
885575,cốc,query_knowledge_base,,0
885576,cho m xin giá xe đẩy vovo,query_knowledge_base,,0
885577,cầu trượt,query_knowledge_base,,0
885578,địu,query_knowledge_base,,0
885579,máy tiệt trùng,query_knowledge_base,,0
885580,Bạn nhà mình 2 tuổi đi đc chưa bạn nhỉ,query_knowledge_base,,0
885581,xe 3 bánh,query_knowledge_base,,0
885582,xúc xắc,query_knowledge_base,,0
885583,áo hút sữa,query_knowledge_base,,0
885584,kích thước set quây xích đu phía trên là bn b,query_knowledge_base,,0
885585,thanh chắn giường,query_knowledge_base,,0
885586,K báo giá cho mình à,query_knowledge_base,,0
885587,hà của hãng nước nào đấy ạ,query_knowledge_base,,0
885588,còn màu xanh không ạ,query_knowledge_base,,0
885589,tháp,query_knowledge_base,,0
885590,dạ shop gửi e xin link mấy sp gh rung vs ạ e đang cần mua ko đợt này con e nó quấy quá,query_knowledge_base,,0
885591,thảm cuộn có size to hơn k b,query_knowledge_base,,0
885592,máy của nước nào ạ,query_knowledge_base,,0
885593,ừ cho tớ ảnh với,query_knowledge_base,,0
885594,có hàng tủ lạnh kemin hok,query_knowledge_base,,0
885595,trẻ 6 tuổi 26kg chơi xích đu đc k ah,query_knowledge_base,,0
885596,chat lieu chong tham a,query_knowledge_base,,0
885597,Shop có bán riêng con ngựa bập bênh k,query_knowledge_base,,0
885598,Tham thi gia tn a,query_knowledge_base,,0
885599,Có đăng bán trên shopee ko b,query_knowledge_base,,0
885600,quan áo,query_knowledge_base,,0
885601,Mẫu dưới có mầu hồng ko ạ,query_knowledge_base,,0
885602,Dòng này nhẹ k e,query_knowledge_base,,0
885603,bể bơi,query_knowledge_base,,0
885604,cái này kích thước ntn ạ,query_knowledge_base,,0
885605,Shop ơi gh newber có còn giá tốt k,query_knowledge_base,,0
885606,cho hỏi máy tạo ẩm này giá bao nhiêu vậy,query_knowledge_base,,0
885607,bình đun nước,query_knowledge_base,,0
885608,uh hàng đó thì của hãng nào hả b,query_knowledge_base,,0
885609,phao,query_knowledge_base,,0
885610,Thảm làm bằng h bạn ơi,query_knowledge_base,,0
885611,nôi,query_knowledge_base,,0
885612,xe đẩy,query_knowledge_base,,0
885613,quây,query_knowledge_base,,0
885614,Hai máy này nữa ạ,query_knowledge_base,,0
885615,b ơi mình muốn mua gh rung cho bé,query_knowledge_base,,0
885616,ti giả,query_knowledge_base,,0
885617,nhiệt k ,query_knowledge_base,,0
885618,lục lạc,query_knowledge_base,,0
885619,thảm,query_knowledge_base,,0
885620,bàn chải,query_knowledge_base,,0
885621,hộp đựng,query_knowledge_base,,0
885622,bộ bàn gh ,query_knowledge_base,,0
